47,假设你训练SVM后，得到一个线性决策边界，你认为该模型欠拟合。在下次迭代训练模型时，应该考虑,减少训练数据,减少特征,计算更多变量,增加训练数据,C,D. 增加训练数据
48,语音信号由于具有什么特性，所以我们可以将语音信号进行分窗处理? ,随机单调性,其他选项都不是,短时平稳性,单调不变性,C,C. 短时平稳性
49,"对于k折交叉验证, 以下对k的说法正确的是","选择更大的k, 就会有更小的bias (因为训练集更加接近总数据集)","k越大, 不一定越好, 选择大的k会加大评估时间","在选择k时, 要最小化数据集之间的方差",以上所有,D,B
50,以下属于欧式距离特性的有,尺度缩放不变性,旋转不变性,不受量纲影响的特性,考虑了模式的分布,B,B
51,"朴素贝叶斯是一种特殊的贝叶斯分类器,特征变量是X,类别标签是C,它的一个假定是",特征变量X的各个维度是类别条件独立随机变量,P(X|C)是高斯分布,以0为均值，sqr(2)/2为标准差的正态分布,各类别的先验概率P(C)是相等的,A,A. 特征变量X的各个维度是类别条件独立随机变量
52,在一个n维的空间中， 最好的检测outlier(离群点)的方法是,作盒形图,作散点图,作正态分布概率图,马氏距离,D,D. 马氏距离
53,对于线性回归模型，包括附加变量在内，以下的可能正确的是 ,R-Squared 是递减的， Adjusted R-squared 也是递减的,R-Squared 是常量的，Adjusted R-squared是递增的,R-Squared 和 Adjusted R-squared都是递增的,以上都不是,D,D. 以上都不是解释：在添加额外变量到线性回归模型中，R-Squared（决定系数）可能会增加或保持不变，因为它衡量的是模型解释的变异占总变异的比例。然而，Adjusted R-squared（调整后的决定系数）会在添加不显著的变量时减少，因为它考虑了模型中变量的数量。因此，在添加不相关的变量时，R-Squared 可能会上升，但 Adjusted R-squared 会下降。只有当新增加的变量确实改善了模型的拟合度时，Adjusted R-squared 才会增加。所以选项 A、B 和 C 都有可能不成立，正确答案是 D。
54,数据科学家可能会同时使用多个算法（模型）进行预测， 并且最后把这些算法的结果集成起来进行最后的预测（集成学习），以下对集成学习说法正确的是,单个模型之间有高相关性,单个模型都是用的一个算法,单个模型之间有低相关性,在集成学习中使用“平均权重”而不是“投票”会比较好,C,C. 单个模型之间有低相关性
55,"我们想在大数据集上训练决策树, 为了使用较少时间, 我们可以",增加学习率 ,减少树的数量,增加树的深度,减少树的深度,D,D. 减少树的深度
56,"我们想要减少数据集中的特征数, 即降维. 选择以下适合的方案",以上所有,"我们先把所有特征都使用, 去训练一个模型, 得到测试集上的表现. 然后我们去掉一个特征, 再去训练, 用交叉验证看看测试集上的表现. 如果表现比原来还要好, 我们可以去除这个特征",使用前向特征选择方法和后向特征排除方法,"查看相关性表, 去除相关性最高的一些特征",A,A. 以上所有解释：实际上，这几种方法都可以用于特征选择和降维，具体选择哪种方法取决于实际情况和需求。选项 B 描述了一种特征消除的方法，通过交叉验证来评估特征的重要性；选项 C 提到了前向特征选择和后向特征排除，这两种方法都是逐步选择特征的过程；选项 D 是一种基于特征间相关性的简单方法。因此，A 选项“以上所有”是最全面的答案。
57,以下哪个激活函数不能解决梯度弥散的问题,Leaky-Relu,Elu,Sigmoid,Relu,C,C. Sigmoid
58,下列哪个不属于常用的文本分类的特征选择算法,主成分分析,互信息,信息增益,卡方检验值,A,A. 主成分分析
59,Fisher线性判别函数的求解过程是将M维特征矢量投影在（ ）中进行求解,一维空间,三维空间,M-1维空间,二维空间,A,A. 一维空间
60,下列哪一项说明了X，Y之间的较强关系,相关系数为0.9,都不对,Beta系数为0的空假设的p-value是0.0001,Beta系数为0的空假设的t统计量是30,A,A. 相关系数为0.9
61,在 k-均值算法中，以下哪个选项可用于获得全局最小？,以上所有,找到集群的最佳数量,调整迭代的次数,尝试为不同的质心（centroid）初始化运行算法,A,A. 以上所有在k-均值算法中，获得全局最小通常需要综合考虑多个因素，包括找到最佳的聚类数量、调整迭代次数以及尝试不同的质心初始化方法。但是需要注意的是，k-均值算法本身并不能保证找到全局最小值，因为它容易陷入局部最小值。因此，通过上述多种方式的综合尝试可以增加找到较好解的可能性。
62,在统计语言模型中，通常以概率的形式描述任意语句的可能性，利用最大相似度估计进行度量，对于一些低频词，无论如何扩大训练数据，出现的频度仍然很低，下列哪种方法能解决这一问题,数据平滑,N元文法,一元文法,一元切分,A,A. 数据平滑
63,以下说法中错误的是,给定n个数据点，如果其中一半用于训练，一半用户测试，则训练误差和测试误差之间的差别会随着n的增加而减少的,boosting和bagging都是组合多个分类器投票的方法，二者都是根据单个分类器的正确率确定其权重,SVM对噪声（如来自其他分部的噪声样本）具备鲁棒性,在adaboost算法中，所有被分错样本的权重更新比例不相同,B,B
64,"一个二进制源X发出符号集为{-1,1}，经过离散无记忆信道传输，由于信道中噪音的存在，接收端Y收到符号集为{-1,1,0}。已知P(x=-1)=1/4，P(x=1)=3/4，P(y=-1|x=-1)=4/5，P(y=0|x=-1)=1/5，P(y=1|x=1)=3/4，P(y=0|x=1)=1/4，求条件熵H(Y|X)",0.5372,0.2375,0.5273,0.3275,B,"答案是：A. 0.5372解析：首先计算给定条件下每个Y值对应的条件概率：- \(P(Y=-1|X=-1) = \frac{4}{5}\)，\(P(Y=1|X=1) = \frac{3}{4}\)- \(P(Y=0|X=-1) = \frac{1}{5}\)，\(P(Y=0|X=1) = \frac{1}{4}\)接下来根据全概率公式计算每个Y值的概率：- \(P(Y=-1) = P(X=-1)P(Y=-1|X=-1) + P(X=1)P(Y=-1|X=1) = \frac{1}{4} \times \frac{4}{5} + \frac{3}{4} \times 0 = \frac{1}{5}\)- \(P(Y=1) = P(X=-1)P(Y=1|X=-1) + P(X=1)P(Y=1|X=1) = \frac{1}{4} \times 0 + \frac{3}{4} \times \frac{3}{4} = \frac{9}{16}\)- \(P(Y=0) = P(X=-1)P(Y=0|X=-1) + P(X=1)P(Y=0|X=1) = \frac{1}{4} \times \frac{1}{5} + \frac{3}{4} \times \frac{1}{4} = \frac{1}{20} + \frac{3}{16} = \frac{8+15}{80} = \frac{23}{80}\)然后计算条件熵H(Y|X)：\[H(Y|X) = -\sum_{x,y} P(x)P(y|x)\log_2(P(y|x))\]代入具体数值：\[H(Y|X) = -\left[\frac{1}{4}\left(\frac{4}{5}\log_2\frac{4}{5} + \frac{1}{5}\log_2\frac{1}{5} + \frac{1}{4}\log_2\frac{1}{4}\right) + \frac{3}{4}\left(0 + \frac{"
65,以下哪种技术对于减少数据集的维度会更好？,删除数据差异较大的列,删除缺少值太多的列,删除不同数据趋势的列,都不是,B,D. 都不是解释：减少数据集维度的技术通常指的是特征选择或降维方法，如主成分分析（PCA）、线性判别分析（LDA）等。而选项A、B、C描述的是删除某些不符合特定条件的列，这并不是一种正式的降维技术。因此，正确答案是D。
66,下列哪些不特别适合用来对高维数据进行降维,聚类分析,LASSO,小波分析法,拉普拉斯特征映射,A,A. 聚类分析
67,逻辑回归与多元回归分析有哪些不同？,逻辑回归回归系数的评估,逻辑回归预测某事件发生的概率,逻辑回归有较高的拟合效果,以上全选,D,D. 以上全选逻辑回归和多元回归分析确实存在这些不同点。逻辑回归主要用于分类问题，它预测的是某个事件发生的概率；而多元回归分析则通常用于回归问题，关注的是因变量如何随一个或多个自变量的变化而变化。此外，逻辑回归的回归系数评估也有所不同，因为其目标函数（如对数似然函数）与线性回归的目标函数（如最小二乘法）不同。逻辑回归在处理数据时往往不需要像多元回归那样担心多重共线性问题，但它的拟合效果可能不如多元回归在某些情况下表现得好，特别是在预测连续值方面。因此，上述所有选项都是正确的。
68,最出名的降维算法是 PCA 和 t-SNE。将这两个算法分别应用到数据「X」上，并得到数据集「X_projected_PCA」，「X_projected_tSNE」。下面哪一项对「X_projected_PCA」和「X_projected_tSNE」的描述是正确的,两个都在最近邻空间能得到解释,X_projected_PCA 在最近邻空间能得到解释,两个都不能在最近邻空间得到解释,X_projected_tSNE 在最近邻空间能得到解释,D,D. X_projected_tSNE 在最近邻空间能得到解释PCA 是一种线性降维方法，它主要通过最大化投影后的方差来减少维度，但可能会导致局部结构的丢失。t-SNE 是一种非线性的降维技术，特别擅长保留数据点之间的局部结构，因此在低维空间中保持了数据的局部邻近性，使得最近邻关系在降维后仍然有效。
69,下列关于维特比算法(Viterbi)的说法中错误的是,维特比算法中的转移概率是从一个隐含状态转移到另一个隐含状态的概率,维特比算法是一种贪心算法,维特比算法可应用于中文分词任务,维特比算法可得到全局最优解,B,B
70,以下( )不属于线性分类器最佳准则,贝叶斯分类,感知准则函数,支持向量机,Fisher准则,A,A. 贝叶斯分类
71,对于线性回归，我们应该有以下哪些假设,"找到离群点很重要, 因为线性回归对离群点很敏感",线性回归假设数据没有多重线性相关性,线性回归要求所有变量必须符合正态分布,以上都不是,D,答案是：B。线性回归确实假设数据之间没有严重的多重共线性，并且通常假设误差项服从正态分布，但并不要求所有变量本身必须符合正态分布。同时，线性回归对离群点敏感，因此识别和处理离群点也很重要。但是题目要求选择最符合线性回归基本假设的答案，所以B是最合适的。
72,下面不是迭代二叉树3代算法对数据的要求,所有的训练例的所有属性必须有一个明确的值,所有属性必须为离散量,所有属性必须为连续,相同的因素必须得到相同的结论且训练例必须唯一,C,答案是：C. 所有属性必须为连续迭代二叉树（如C4.5算法的一种变种）通常要求属性值是离散的或可以被离散化，而不是必须为连续值。连续值一般需要通过某种方式（如区间划分）转换为离散值。其他选项中的要求都是合理的，因为它们确保了算法在处理数据时的一致性和准确性。
73,下面的优化算法中，速度最快的是 ,BFGS,梯度下降法,牛顿法,Adam,C,答案是：D. AdamAdam（自适应矩估计）优化算法结合了Adagrad和RMSprop的优点，通常在实践中表现良好，且参数设置较为简单。但是，“速度最快”这个描述相对主观，也取决于具体的应用场景和问题特性。在某些情况下，牛顿法或BFGS可能在特定条件下更快，但这通常需要更复杂的计算资源和对问题的良好理解。Adam在大多数情况下提供了一个良好的平衡点。
74,下列关于ALBERT的说法不正确的是 ,跨层参数共享,采用词嵌入向量参数的因式分解,应用在下游任务中预测速度显著提速,去掉了dropout,D,D. 去掉了dropout
75,下面哪个属于SVM应用,新文章聚类,文本和超文本分类,图像分类,以上均是,D,D. 以上均是支持向量机（SVM）是一种监督学习模型，可以用于解决分类和回归问题。在实际应用中，SVM可以应用于文本和超文本分类、图像分类等多种任务。新文章聚类通常涉及无监督学习方法，如K-means或层次聚类等，虽然SVM也可以通过特定的技巧应用于聚类问题，但最直接的应用还是在监督学习任务上。因此，从严格意义上说，所有列出的选项都可以被认为是SVM的应用场景之一。
76,类域界面方程法中，不能求线性不可分情况下分类问题近似或精确解的方法是,基于二次准则的H-K算法,感知器算法 ,势函数法,伪逆法,B,B. 感知器算法
77,下面哪个选项中哪一项属于确定性算法,K-Means,PCA,KNN,以上都不是,B,D. 以上都不是K-Means、PCA和KNN都包含随机或不确定的元素。K-Means和KNN可能会因为初始中心点的选择或数据点的随机性而得到不同的结果；PCA虽然本质上是一个线性代数过程，但在实际应用中可能涉及随机化的实现方式（如随机化SVD），但其核心原理是确定性的。然而，这些算法在具体实现时往往包含一些随机或不确定的因素，因此严格来说，它们不属于确定性算法。所以正确答案是D。
78,"以下哪些算法, 1. KNN；2. 线性回归；3.对数几率回归。可以用神经网络去构造:",2 和 3,1和 2,以上都不是,"1, 2 和 3",A,"D. 1, 2 和 3"
79,训练SVM的最小时间复杂度为O(n2)，那么一下哪种数据集不适合用SVM?,和数据集大小无关,大数据集,小数据集,中等大小数据集,B,B. 大数据集
80,如果线性回归模型中的随机误差存在异方差性，那么参数的普通最小二乘法估计量是,无偏的，非有效的,无偏的，有效的,有偏的，非有效的,有偏的，有效的,A,A. 无偏的，非有效的
81,下列关于RoBERTa的说法不正确的是 ,不做NSP任务,采用静态掩码机制,采用更多训练数据,训练采用更大batch size,B,B
82,在逻辑回归输出与目标对比的情况下，以下评估指标中哪一项不适用？,准确度,均方误差,AUC-ROC,Logloss,B,B. 均方误差
83,语言模型的参数估计经常使用MLE（最大似然估计）。面临的一个问题是没有出现的项概率为0，这样会导致语言模型的效果不好。为了解决这个问题，需要使用（）,增加白噪音,平滑,随机插值,去噪,B,B. 平滑
84,建模北京市人口的年龄分布，采用什么分布更合适,0-1分布,正态分布,泊松分布,指数分布,B,C. 泊松分布解析：泊松分布通常用于描述在固定单位时间内或特定区域内事件发生的次数，但在这个情况下，更合适的分布可能是其他类型，因为年龄分布通常不是离散的事件计数。然而，在给定的选项中，如果必须选择一个最接近的选项，正态分布（B）可能更为合适，因为它可以用来近似连续型变量的分布。但是根据问题的具体背景，如果年龄分布可以看作是离散的事件发生率，那么泊松分布（C）可能是一个更好的选择。不过，实际情况中，年龄分布通常更适合用正态分布或者混合分布来建模。
85,SVM中的代价参数表示：,误分类与模型复杂性之间的平衡,以上均不是,使用的核,交叉验证的次数,A,A. 误分类与模型复杂性之间的平衡
86,关于SVM泛化误差描述正确的是,超平面与支持向量之间距离,SVM的误差阈值,以上都不是,SVM对未知数据的预测能力,D,D. SVM对未知数据的预测能力
87,下列关于BERT的说法不正确的是 ,支持对语义上下文进行建模,采用激活函数GELU,网络一共有20层,使用transformer,C,C
88,模式识别中，不属于马式距离较之于欧式距离的优点的是,尺度不变性,平移不变性,考虑到各种特性之间的联系,考虑了模式的分布,B,B
89,描述的机器发生故障的次数，采用什么分布更合适? ,0-1分布,指数分布,正态分布,泊松分布,D,D. 泊松分布
90,以下哪个不是LSTM本身的特点 ,LSTM是RNN的一种变种,防止梯度弥散,训练时GPU使用率较高,LSTM有遗忘门,C,B
